ESCOLARIDAD,TIPO_VIVIENDA,Edad,RangoEdad,CLIENTE_CDE,SEGMENTO_CLIENTE,COMPROBANTE_INGRESOS,APROBACION_TC,Producto
POSGRADO,FAMILIARES,48,adulto maduro,CLIENTE_BANCO,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,54,adulto mayor,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,FAMILIARES,42,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,PROPIA,46,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,HIPOTECA,43,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,HIPOTECA,41,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,PROPIA,30,adulto joven,CLIENTE_BANCO,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,RENTA,57,adulto mayor,CLIENTE_BANCO,MEDIO_B,INVERSIONES,APROBADO,CLASICA
POSGRADO,RENTA,33,adulto joven,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,FAMILIARES,49,adulto maduro,NO_CLIENTE,BAJO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,FAMILIARES,39,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,FAMILIARES,58,adulto mayor,NO_CLIENTE,BAJO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,HIPOTECA,38,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,26,adulto joven,NO_CLIENTE,BAJO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,HIPOTECA,38,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,RENTA,52,adulto mayor,CLIENTE_BANCO,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,PROPIA,43,adulto maduro,CLIENTE_BANCO,BAJO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,FAMILIARES,43,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,PROPIA,43,adulto maduro,CLIENTE_BANCO,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,46,adulto maduro,NO_CLIENTE,ALTO_B,DECLARACION ANUAL,APROBADO,CLASICA
PREPARATORIA,FAMILIARES,56,adulto mayor,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,RENTA,26,adulto joven,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,HIPOTECA,44,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,RENTA,31,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,PROPIA,53,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,RENTA,27,adulto joven,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,FAMILIARES,49,adulto maduro,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,RENTA,40,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,PROPIA,28,adulto joven,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,PROPIA,42,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,HIPOTECA,49,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,FAMILIARES,38,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,RENTA,32,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,PROPIA,43,adulto maduro,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,FAMILIARES,49,adulto maduro,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,PROPIA,52,adulto mayor,NO_CLIENTE,ALTO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,RENTA,38,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,RENTA,33,adulto joven,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,PROPIA,52,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,46,adulto maduro,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,RENTA,38,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,RENTA,36,adulto maduro,CLIENTE_BANCO,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,RENTA,29,adulto joven,CLIENTE_BANCO,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,HIPOTECA,47,adulto maduro,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,HIPOTECA,57,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,RENTA,40,adulto maduro,NO_CLIENTE,ALTO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,PROPIA,42,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,PROPIA,25,joven,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,RENTA,58,adulto mayor,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,60,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,FAMILIARES,38,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,57,adulto mayor,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,FAMILIARES,48,adulto maduro,CLIENTE_BANCO,ALTO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,HIPOTECA,38,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,HIPOTECA,29,adulto joven,CLIENTE_BANCO,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,PROPIA,60,adulto mayor,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,PROPIA,42,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,RENTA,39,adulto maduro,NO_CLIENTE,BAJO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,FAMILIARES,36,adulto maduro,NO_CLIENTE,ALTO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,PROPIA,41,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,FAMILIARES,25,joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,HIPOTECA,40,adulto maduro,NO_CLIENTE,ALTO_B,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,RENTA,60,adulto mayor,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,FAMILIARES,41,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,PROPIA,32,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,RENTA,36,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,57,adulto mayor,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,HIPOTECA,28,adulto joven,NO_CLIENTE,MEDIO_B,INVERSIONES,APROBADO,CLASICA
POSGRADO,HIPOTECA,35,adulto joven,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,HIPOTECA,32,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,RENTA,52,adulto mayor,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,PROPIA,57,adulto mayor,NO_CLIENTE,BAJO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,RENTA,47,adulto maduro,CLIENTE_BANCO,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,RENTA,56,adulto mayor,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,RENTA,36,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,FAMILIARES,58,adulto mayor,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,HIPOTECA,42,adulto maduro,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,PROPIA,55,adulto mayor,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,PROPIA,33,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,RENTA,55,adulto mayor,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,HIPOTECA,36,adulto maduro,NO_CLIENTE,ALTO_B,INVERSIONES,APROBADO,CLASICA
POSGRADO,HIPOTECA,58,adulto mayor,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,RENTA,35,adulto joven,NO_CLIENTE,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,RENTA,37,adulto maduro,NO_CLIENTE,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,HIPOTECA,31,adulto joven,CLIENTE_BANCO,MEDIO_B,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,FAMILIARES,25,joven,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,PROPIA,58,adulto mayor,CLIENTE_BANCO,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,FAMILIARES,25,joven,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,37,adulto maduro,NO_CLIENTE,BAJO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,PROPIA,38,adulto maduro,CLIENTE_BANCO,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,HIPOTECA,57,adulto mayor,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,FAMILIARES,40,adulto maduro,NO_CLIENTE,BAJO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,FAMILIARES,60,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,RENTA,42,adulto maduro,CLIENTE_BANCO,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,PROPIA,27,adulto joven,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,FAMILIARES,51,adulto mayor,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,RENTA,50,adulto maduro,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,40,adulto maduro,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,FAMILIARES,56,adulto mayor,NO_CLIENTE,ALTO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,PROPIA,51,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,FAMILIARES,55,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,FAMILIARES,53,adulto mayor,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,PROPIA,28,adulto joven,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,PROPIA,42,adulto maduro,CLIENTE_BANCO,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,HIPOTECA,48,adulto maduro,CLIENTE_BANCO,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,HIPOTECA,36,adulto maduro,NO_CLIENTE,MEDIO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,PROPIA,40,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,PROPIA,57,adulto mayor,CLIENTE_BANCO,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,PROPIA,59,adulto mayor,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,RENTA,31,adulto joven,CLIENTE_BANCO,ALTO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,FAMILIARES,31,adulto joven,NO_CLIENTE,MEDIO_B,INVERSIONES,APROBADO,CLASICA
POSGRADO,RENTA,49,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,60,adulto mayor,CLIENTE_BANCO,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,PROPIA,41,adulto maduro,CLIENTE_BANCO,ALTO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,HIPOTECA,34,adulto joven,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,PROPIA,50,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,RENTA,59,adulto mayor,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,RENTA,44,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,27,adulto joven,CLIENTE_BANCO,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,RENTA,29,adulto joven,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,FAMILIARES,49,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,PROPIA,42,adulto maduro,CLIENTE_BANCO,ALTO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,FAMILIARES,55,adulto mayor,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,RENTA,38,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,RENTA,55,adulto mayor,NO_CLIENTE,MEDIO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,PROPIA,56,adulto mayor,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,35,adulto joven,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,HIPOTECA,35,adulto joven,CLIENTE_BANCO,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,FAMILIARES,49,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,RENTA,28,adulto joven,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,RENTA,25,joven,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,FAMILIARES,58,adulto mayor,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,HIPOTECA,42,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,RENTA,45,adulto maduro,CLIENTE_BANCO,ALTO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,RENTA,30,adulto joven,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,PROPIA,43,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,FAMILIARES,55,adulto mayor,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,HIPOTECA,41,adulto maduro,CLIENTE_BANCO,ALTO_B,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,PROPIA,59,adulto mayor,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,RENTA,53,adulto mayor,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,RENTA,35,adulto joven,CLIENTE_BANCO,ALTO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,FAMILIARES,27,adulto joven,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,HIPOTECA,50,adulto maduro,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,PROPIA,41,adulto maduro,CLIENTE_BANCO,ALTO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,FAMILIARES,53,adulto mayor,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,FAMILIARES,42,adulto maduro,CLIENTE_BANCO,MEDIO_A,DECLARACION ANUAL,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,26,adulto joven,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,FAMILIARES,29,adulto joven,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,FAMILIARES,40,adulto maduro,CLIENTE_BANCO,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,HIPOTECA,59,adulto mayor,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,PROPIA,59,adulto mayor,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,RENTA,45,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,PROPIA,39,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,31,adulto joven,CLIENTE_BANCO,ALTO_B,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,PROPIA,34,adulto joven,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,HIPOTECA,56,adulto mayor,CLIENTE_BANCO,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,FAMILIARES,26,adulto joven,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,RENTA,46,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,PROPIA,47,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,34,adulto joven,NO_CLIENTE,MEDIO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,FAMILIARES,48,adulto maduro,CLIENTE_BANCO,ALTO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,PROPIA,52,adulto mayor,NO_CLIENTE,ALTO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,RENTA,30,adulto joven,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,HIPOTECA,44,adulto maduro,CLIENTE_BANCO,ALTO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,PROPIA,38,adulto maduro,CLIENTE_BANCO,ALTO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,PROPIA,45,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,PROPIA,58,adulto mayor,CLIENTE_BANCO,ALTO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,FAMILIARES,28,adulto joven,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,FAMILIARES,37,adulto maduro,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,60,adulto mayor,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,PROPIA,41,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,45,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
SECUNDARIA,PROPIA,43,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,PROPIA,53,adulto mayor,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,FAMILIARES,49,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,RENTA,43,adulto maduro,CLIENTE_BANCO,MEDIO_B,DECLARACION ANUAL,APROBADO,CLASICA
LICENCIATURA,PROPIA,40,adulto maduro,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,FAMILIARES,41,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,FAMILIARES,34,adulto joven,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,FAMILIARES,58,adulto mayor,CLIENTE_BANCO,ALTO_B,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,51,adulto mayor,CLIENTE_BANCO,ALTO_B,INVERSIONES,APROBADO,CLASICA
POSGRADO,FAMILIARES,32,adulto joven,CLIENTE_BANCO,ALTO_B,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,PROPIA,32,adulto joven,NO_CLIENTE,MEDIO_B,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,FAMILIARES,47,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,FAMILIARES,48,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,RENTA,59,adulto mayor,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,HIPOTECA,55,adulto mayor,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,PROPIA,52,adulto mayor,NO_CLIENTE,MEDIO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,HIPOTECA,52,adulto mayor,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,FAMILIARES,52,adulto mayor,NO_CLIENTE,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,RENTA,40,adulto maduro,CLIENTE_BANCO,ALTO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,PROPIA,60,adulto mayor,CLIENTE_BANCO,MEDIO_B,INVERSIONES,APROBADO,CLASICA
POSGRADO,RENTA,31,adulto joven,CLIENTE_BANCO,ALTO_B,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,HIPOTECA,54,adulto mayor,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,PROPIA,28,adulto joven,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,PROPIA,37,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
PREPARATORIA,RENTA,44,adulto maduro,CLIENTE_BANCO,ALTO_B,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,HIPOTECA,54,adulto mayor,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,PROPIA,43,adulto maduro,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,RENTA,41,adulto maduro,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,PROPIA,51,adulto mayor,CLIENTE_BANCO,ALTO_B,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,PROPIA,28,adulto joven,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,HIPOTECA,40,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
LICENCIATURA,HIPOTECA,47,adulto maduro,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
PREPARATORIA,PROPIA,30,adulto joven,CLIENTE_BANCO,MEDIO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
LICENCIATURA,FAMILIARES,36,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,RENTA,50,adulto maduro,CLIENTE_BANCO,MEDIO_A,INVERSIONES,APROBADO,CLASICA
POSGRADO,RENTA,60,adulto mayor,CLIENTE_BANCO,ALTO_A,RECIBOS DE NOMINA,APROBADO,CLASICA
POSGRADO,RENTA,35,adulto joven,CLIENTE_BANCO,ALTO_A,INVERSIONES,APROBADO,CLASICA
